Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,114191,-,-,-,44.33,-124.1,0,67,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Wind Direction,DNI,Precipitable Water
2023,1,1,0,30,8.3,3,353,190,1.4000000000000001
2023,1,1,1,30,8.1,3,352,0,1.3
2023,1,1,2,30,8,3,349,0,1.2000000000000002
2023,1,1,3,30,7.9,2.9000000000000004,349,0,1.1
2023,1,1,4,30,7.800000000000001,2.9000000000000004,352,0,1.1
2023,1,1,5,30,7.6000000000000005,2.8000000000000003,354,0,1
2023,1,1,6,30,7.4,2.7,355,0,1
2023,1,1,7,30,7.2,2.7,356,0,1
2023,1,1,8,30,7.1000000000000005,2.6,357,0,1
2023,1,1,9,30,7,2.5,179,0,1
2023,1,1,10,30,6.9,2.4000000000000004,5,0,1
2023,1,1,11,30,6.9,2.3000000000000003,13,0,1
2023,1,1,12,30,6.7,2.1,24,0,1
2023,1,1,13,30,6.6000000000000005,1.9000000000000001,38,0,1
2023,1,1,14,30,6.5,1.8,54,0,1
2023,1,1,15,30,6.300000000000001,1.6,69,0,0.9
2023,1,1,16,30,6.300000000000001,1.5,83,462,0.9
2023,1,1,17,30,6.5,1.5,94,702,0.9
2023,1,1,18,30,6.800000000000001,1.4000000000000001,103,797,0.8
2023,1,1,19,30,7.2,1.4000000000000001,109,848,0.8
2023,1,1,20,30,7.7,1.7000000000000002,108,276,0.8
2023,1,1,21,30,8,1.8,105,299,0.8
2023,1,1,22,30,7.9,1.6,104,193,0.7000000000000001
2023,1,1,23,30,6.9,1.8,107,89,0.7000000000000001
2023,1,2,0,30,5.800000000000001,2.3000000000000003,114,2,0.7000000000000001
2023,1,2,1,30,5.4,2.4000000000000004,123,0,0.7000000000000001
2023,1,2,2,30,5.2,2.4000000000000004,129,0,0.7000000000000001
2023,1,2,3,30,5.1000000000000005,2.7,124,0,0.7000000000000001
2023,1,2,4,30,5.2,3.2,117,0,0.7000000000000001
2023,1,2,5,30,5.300000000000001,3.3000000000000003,115,0,0.6000000000000001
2023,1,2,6,30,5,3,123,0,0.6000000000000001
2023,1,2,7,30,4.5,2.7,136,0,0.6000000000000001
2023,1,2,8,30,4.1000000000000005,2.9000000000000004,141,0,0.6000000000000001
2023,1,2,9,30,4,3.3000000000000003,134,0,0.6000000000000001
2023,1,2,10,30,4.1000000000000005,3.5,128,0,0.6000000000000001
2023,1,2,11,30,4,3.6,129,0,0.7000000000000001
2023,1,2,12,30,3.9000000000000004,3.7,131,0,0.7000000000000001
2023,1,2,13,30,3.9000000000000004,3.7,132,0,0.8
2023,1,2,14,30,4,3.6,136,0,0.8
2023,1,2,15,30,4.1000000000000005,3.4000000000000004,140,0,1
2023,1,2,16,30,4.5,3.4000000000000004,144,1,1.1
2023,1,2,17,30,5.2,3.5,150,13,1.2000000000000002
2023,1,2,18,30,6,3.6,151,4,1.3
2023,1,2,19,30,6.7,3.9000000000000004,151,15,1.5
2023,1,2,20,30,7,4.2,156,2,1.6
2023,1,2,21,30,6.800000000000001,4.6000000000000005,163,4,1.7000000000000002
2023,1,2,22,30,6.5,4.7,171,23,1.7000000000000002
2023,1,2,23,30,6.5,4.2,188,28,1.7000000000000002
2023,1,3,0,30,6.9,3.7,213,0,1.5
2023,1,3,1,30,7.300000000000001,3.6,237,0,1.3
2023,1,3,2,30,7.7,3.5,248,0,1.2000000000000002
2023,1,3,3,30,8,3.3000000000000003,248,0,1.1
2023,1,3,4,30,8,3.1,240,0,1.1
2023,1,3,5,30,8,2.9000000000000004,230,0,1.1
2023,1,3,6,30,8,2.8000000000000003,220,0,1.1
2023,1,3,7,30,8,2.7,210,0,1.1
2023,1,3,8,30,7.9,2.7,202,0,1.1
2023,1,3,9,30,7.800000000000001,2.7,194,0,1
2023,1,3,10,30,7.5,2.8000000000000003,187,0,1
2023,1,3,11,30,7.2,2.9000000000000004,181,0,1.1
2023,1,3,12,30,7,3,175,0,1.1
2023,1,3,13,30,6.800000000000001,3.1,167,0,1.2000000000000002
2023,1,3,14,30,6.800000000000001,3.3000000000000003,162,0,1.2000000000000002
2023,1,3,15,30,6.9,3.5,159,0,1.3
2023,1,3,16,30,7.1000000000000005,3.7,157,4,1.3
2023,1,3,17,30,7.5,3.9000000000000004,158,39,1.3
2023,1,3,18,30,7.6000000000000005,4.1000000000000005,160,42,1.4000000000000001
2023,1,3,19,30,7.4,4.3,160,227,1.5
2023,1,3,20,30,7.300000000000001,4.4,157,93,1.5
2023,1,3,21,30,7.5,4.6000000000000005,158,11,1.5
2023,1,3,22,30,7.5,4.6000000000000005,162,25,1.5
2023,1,3,23,30,7.5,4.4,163,1,1.4000000000000001
2023,1,4,0,30,7.4,4.1000000000000005,162,0,1.4000000000000001
2023,1,4,1,30,7.4,3.7,165,0,1.4000000000000001
2023,1,4,2,30,7.7,3.5,172,0,1.3
2023,1,4,3,30,8,3.2,183,0,1.3
2023,1,4,4,30,8.200000000000001,2.8000000000000003,190,0,1.2000000000000002
2023,1,4,5,30,8,2.2,178,0,1.2000000000000002
2023,1,4,6,30,7.7,2.2,153,0,1.1
2023,1,4,7,30,7.300000000000001,2.6,135,0,1.2000000000000002
2023,1,4,8,30,6.9,3,122,0,1.3
2023,1,4,9,30,6.800000000000001,3.3000000000000003,114,0,1.4000000000000001
2023,1,4,10,30,6.800000000000001,3.5,108,0,1.6
2023,1,4,11,30,6.9,3.6,104,0,1.9000000000000001
2023,1,4,12,30,7,3.6,104,0,2
2023,1,4,13,30,7,3.7,100,0,2.1
2023,1,4,14,30,7,3.9000000000000004,96,0,2.1
2023,1,4,15,30,7.1000000000000005,4.2,96,0,2
2023,1,4,16,30,7.4,4.4,103,0,2
2023,1,4,17,30,7.9,4.5,112,2,2.1
2023,1,4,18,30,8.4,4.9,117,0,2.2
2023,1,4,19,30,9,5.5,117,0,2.3000000000000003
2023,1,4,20,30,9.600000000000001,5.7,116,1,2.4000000000000004
2023,1,4,21,30,9.9,5.4,119,1,2.4000000000000004
2023,1,4,22,30,10.100000000000001,4.9,123,2,2.4000000000000004
2023,1,4,23,30,10.3,4.6000000000000005,126,2,2.3000000000000003
2023,1,5,0,30,10.5,4.3,130,0,2.3000000000000003
2023,1,5,1,30,10.5,4.2,134,0,2.3000000000000003
2023,1,5,2,30,10.4,4.1000000000000005,137,0,2.2
2023,1,5,3,30,10.200000000000001,4,136,0,2.2
2023,1,5,4,30,10.100000000000001,3.8000000000000003,134,0,2.2
2023,1,5,5,30,9.9,3.8000000000000003,131,0,2.1
2023,1,5,6,30,9.9,3.8000000000000003,127,0,2
2023,1,5,7,30,9.8,3.8000000000000003,124,0,1.8
2023,1,5,8,30,9.600000000000001,3.9000000000000004,123,0,1.6
2023,1,5,9,30,9.5,4.2,125,0,1.5
2023,1,5,10,30,9.4,4.6000000000000005,129,0,1.6
2023,1,5,11,30,9.5,4.9,134,0,1.8
2023,1,5,12,30,9.700000000000001,5.1000000000000005,141,0,1.9000000000000001
2023,1,5,13,30,10.100000000000001,5.300000000000001,150,0,1.9000000000000001
2023,1,5,14,30,10.5,5.7,159,0,1.9000000000000001
2023,1,5,15,30,11,6.2,168,0,1.9000000000000001
2023,1,5,16,30,11.4,6.5,174,0,2
2023,1,5,17,30,11.700000000000001,6.7,181,43,2
2023,1,5,18,30,11.600000000000001,6.6000000000000005,190,8,2
2023,1,5,19,30,11.3,6.2,196,20,2
2023,1,5,20,30,11,5.9,199,4,1.9000000000000001
2023,1,5,21,30,10.700000000000001,5.6000000000000005,201,0,1.8
2023,1,5,22,30,10.4,5.4,203,9,1.7000000000000002
2023,1,5,23,30,10.100000000000001,5.2,204,1,1.7000000000000002
2023,1,6,0,30,9.8,4.9,205,0,1.6
2023,1,6,1,30,9.700000000000001,4.5,204,0,1.5
2023,1,6,2,30,9.5,4.2,201,0,1.4000000000000001
2023,1,6,3,30,9.4,4.1000000000000005,197,0,1.2000000000000002
2023,1,6,4,30,9.3,4.2,195,0,1
2023,1,6,5,30,9.1,4.3,192,0,0.9
2023,1,6,6,30,9,4.5,188,0,0.8
2023,1,6,7,30,8.8,4.6000000000000005,184,0,0.9
2023,1,6,8,30,8.6,4.6000000000000005,179,0,1.1
2023,1,6,9,30,8.4,4.5,173,0,1.3
2023,1,6,10,30,8.200000000000001,4.5,166,0,1.4000000000000001
2023,1,6,11,30,8,4.5,161,0,1.5
2023,1,6,12,30,7.9,4.5,157,0,1.6
2023,1,6,13,30,7.9,4.6000000000000005,155,0,1.5
2023,1,6,14,30,7.800000000000001,4.7,154,0,1.5
2023,1,6,15,30,7.9,4.7,154,0,1.6
2023,1,6,16,30,8.3,4.800000000000001,156,2,1.7000000000000002
2023,1,6,17,30,8.9,4.9,160,44,1.8
2023,1,6,18,30,9.4,5.2,163,6,1.9000000000000001
2023,1,6,19,30,9.8,5.4,164,6,2
2023,1,6,20,30,10.100000000000001,5.5,167,24,2
2023,1,6,21,30,10.3,5.4,171,4,1.9000000000000001
2023,1,6,22,30,10.5,4.9,174,39,1.9000000000000001
2023,1,6,23,30,10.5,4.3,176,0,1.9000000000000001
2023,1,7,0,30,10.5,3.8000000000000003,180,0,1.9000000000000001
2023,1,7,1,30,10.5,3.3000000000000003,185,0,1.9000000000000001
2023,1,7,2,30,10.5,3,187,0,2
2023,1,7,3,30,10.4,3,186,0,2.1
2023,1,7,4,30,10.3,3.2,182,0,2.1
2023,1,7,5,30,9.9,3.5,177,0,2.1
2023,1,7,6,30,9.4,3.7,172,0,2
2023,1,7,7,30,9,3.7,170,0,2
2023,1,7,8,30,8.9,3.5,173,0,2
2023,1,7,9,30,9,3.2,178,0,1.9000000000000001
2023,1,7,10,30,8.9,2.8000000000000003,176,0,1.9000000000000001
2023,1,7,11,30,8.8,2.3000000000000003,159,0,1.9000000000000001
2023,1,7,12,30,8.700000000000001,2.2,133,0,1.9000000000000001
2023,1,7,13,30,8.6,2.3000000000000003,112,0,1.9000000000000001
2023,1,7,14,30,8.5,2.6,108,0,1.8
2023,1,7,15,30,8.5,3,122,0,1.8
2023,1,7,16,30,8.8,3.1,147,0,1.8
2023,1,7,17,30,9.4,3.1,173,13,1.7000000000000002
2023,1,7,18,30,9.9,3.1,194,60,1.7000000000000002
2023,1,7,19,30,10.100000000000001,2.6,208,13,1.7000000000000002
2023,1,7,20,30,10.100000000000001,1.9000000000000001,203,76,1.7000000000000002
2023,1,7,21,30,10,1.6,174,809,1.8
2023,1,7,22,30,9.8,1.9000000000000001,143,749,1.8
2023,1,7,23,30,9.5,2.3000000000000003,123,22,1.8
2023,1,8,0,30,9.200000000000001,2.6,102,0,1.8
2023,1,8,1,30,9.1,3.1,94,0,1.9000000000000001
2023,1,8,2,30,9.1,3.6,103,0,2
2023,1,8,3,30,9,4.1000000000000005,117,0,2
2023,1,8,4,30,8.700000000000001,4.3,128,0,2
2023,1,8,5,30,8.6,4.3,132,0,2
2023,1,8,6,30,8.700000000000001,4.1000000000000005,133,0,1.9000000000000001
2023,1,8,7,30,8.9,4,132,0,1.9000000000000001
2023,1,8,8,30,8.9,4.2,134,0,1.9000000000000001
2023,1,8,9,30,8.6,4.5,138,0,1.9000000000000001
2023,1,8,10,30,8.3,4.9,144,0,1.9000000000000001
2023,1,8,11,30,8.3,5,151,0,1.8
2023,1,8,12,30,8.6,4.800000000000001,159,0,1.8
2023,1,8,13,30,9,4.800000000000001,172,0,1.8
2023,1,8,14,30,9.200000000000001,4.800000000000001,188,0,1.8
2023,1,8,15,30,9.4,4.9,199,0,1.7000000000000002
2023,1,8,16,30,9.600000000000001,5.2,204,0,1.5
2023,1,8,17,30,9.8,5.7,203,52,1.4000000000000001
2023,1,8,18,30,9.8,6.1000000000000005,201,21,1.4000000000000001
2023,1,8,19,30,9.8,6.2,200,322,1.4000000000000001
2023,1,8,20,30,10.200000000000001,6.1000000000000005,202,83,1.3
2023,1,8,21,30,10.5,6,202,28,1.3
2023,1,8,22,30,10.5,5.5,199,103,1.4000000000000001
2023,1,8,23,30,10.3,5.1000000000000005,195,3,1.5
2023,1,9,0,30,10.4,4.800000000000001,192,0,1.5
2023,1,9,1,30,10.3,4.6000000000000005,188,0,1.5
2023,1,9,2,30,10,4.4,182,0,1.5
2023,1,9,3,30,9.700000000000001,3.9000000000000004,173,0,1.4000000000000001
2023,1,9,4,30,9.4,3.6,162,0,1.4000000000000001
2023,1,9,5,30,8.9,3.4000000000000004,149,0,1.4000000000000001
2023,1,9,6,30,8.4,3.5,132,0,1.4000000000000001
2023,1,9,7,30,8.200000000000001,3.7,117,0,1.5
2023,1,9,8,30,8.200000000000001,3.9000000000000004,109,0,1.7000000000000002
2023,1,9,9,30,8.200000000000001,4.3,106,0,1.9000000000000001
2023,1,9,10,30,8.200000000000001,4.7,108,0,2
2023,1,9,11,30,8.200000000000001,5,114,0,2.1
2023,1,9,12,30,8.4,5,122,0,2.1
2023,1,9,13,30,8.9,5,133,0,2.1
2023,1,9,14,30,9.600000000000001,4.9,155,0,1.8
2023,1,9,15,30,10.200000000000001,5.4,187,0,1.4000000000000001
2023,1,9,16,30,10.200000000000001,6.2,206,1,1.2000000000000002
2023,1,9,17,30,9.9,6.5,207,98,1.3
2023,1,9,18,30,9.8,6.5,206,88,1.4000000000000001
2023,1,9,19,30,9.9,6.300000000000001,206,1,1.3
2023,1,9,20,30,10.100000000000001,6,204,137,1.2000000000000002
2023,1,9,21,30,10.200000000000001,5.5,199,41,1.4000000000000001
2023,1,9,22,30,10.3,5.2,192,2,1.6
2023,1,9,23,30,10.100000000000001,5.1000000000000005,188,1,1.7000000000000002
2023,1,10,0,30,10,5,186,0,1.7000000000000002
2023,1,10,1,30,10,4.9,182,0,1.7000000000000002
2023,1,10,2,30,10,4.9,178,0,1.6
2023,1,10,3,30,9.8,4.9,173,0,1.4000000000000001
2023,1,10,4,30,9.4,4.800000000000001,168,0,1.3
2023,1,10,5,30,8.9,4.4,163,0,1.1
2023,1,10,6,30,8.4,3.9000000000000004,156,0,0.9
2023,1,10,7,30,7.800000000000001,3.3000000000000003,144,0,0.7000000000000001
2023,1,10,8,30,7.2,2.9000000000000004,127,0,0.6000000000000001
2023,1,10,9,30,6.7,3,112,0,0.6000000000000001
2023,1,10,10,30,6.300000000000001,3.1,102,0,0.6000000000000001
2023,1,10,11,30,6,3.2,93,0,0.6000000000000001
2023,1,10,12,30,5.800000000000001,3.6,81,0,0.7000000000000001
2023,1,10,13,30,5.7,3.8000000000000003,76,0,0.7000000000000001
2023,1,10,14,30,5.6000000000000005,3.8000000000000003,80,0,0.7000000000000001
2023,1,10,15,30,5.7,3.7,85,0,0.7000000000000001
2023,1,10,16,30,6.4,3.6,90,2,0.8
2023,1,10,17,30,7.6000000000000005,3.3000000000000003,95,125,1
2023,1,10,18,30,9.1,3,99,125,1.3
2023,1,10,19,30,10.200000000000001,2.6,106,38,1.5
2023,1,10,20,30,10.8,1.9000000000000001,111,0,1.6
2023,1,10,21,30,10.9,1.4000000000000001,117,11,1.6
2023,1,10,22,30,10.8,1.2000000000000002,123,16,1.6
2023,1,10,23,30,10.200000000000001,1.6,125,8,1.6
2023,1,11,0,30,9.9,2.3000000000000003,134,0,1.6
2023,1,11,1,30,9.700000000000001,3.1,146,0,1.7000000000000002
2023,1,11,2,30,9.5,3.6,154,0,1.6
2023,1,11,3,30,9.5,4,159,0,1.6
2023,1,11,4,30,9.5,4.4,170,0,1.6
2023,1,11,5,30,9.5,4.9,186,0,1.5
2023,1,11,6,30,9.3,5.2,194,0,1.5
2023,1,11,7,30,9.1,5.2,194,0,1.5
2023,1,11,8,30,9,5.1000000000000005,193,0,1.5
2023,1,11,9,30,9,4.9,190,0,1.4000000000000001
2023,1,11,10,30,9,4.7,186,0,1.4000000000000001
2023,1,11,11,30,9,4.4,179,0,1.3
2023,1,11,12,30,8.9,4.2,170,0,1.3
2023,1,11,13,30,8.8,4.1000000000000005,161,0,1.3
2023,1,11,14,30,8.6,4.1000000000000005,152,0,1.5
2023,1,11,15,30,8.4,4.2,149,0,1.7000000000000002
2023,1,11,16,30,8.5,4.4,144,0,1.8
2023,1,11,17,30,8.9,4.6000000000000005,137,4,1.9000000000000001
2023,1,11,18,30,9.4,4.6000000000000005,132,12,1.9000000000000001
2023,1,11,19,30,9.9,4.5,135,28,2
2023,1,11,20,30,10.200000000000001,4.5,138,3,2.3000000000000003
2023,1,11,21,30,10.200000000000001,4.4,138,4,2.5
2023,1,11,22,30,10.200000000000001,4.2,140,0,2.6
2023,1,11,23,30,10.100000000000001,4.4,144,0,2.6
2023,1,12,0,30,10,4.800000000000001,149,0,2.6
2023,1,12,1,30,10,5.300000000000001,153,0,2.6
2023,1,12,2,30,10,5.5,157,0,2.5
2023,1,12,3,30,10.100000000000001,5.4,158,0,2.5
2023,1,12,4,30,10.100000000000001,5.5,157,0,2.5
2023,1,12,5,30,10.100000000000001,5.5,153,0,2.6
2023,1,12,6,30,10.200000000000001,5.800000000000001,154,0,2.7
2023,1,12,7,30,10.8,6,163,0,2.7
2023,1,12,8,30,11.5,6,173,0,2.8000000000000003
2023,1,12,9,30,12,5.9,177,0,2.8000000000000003
2023,1,12,10,30,12.100000000000001,5.9,179,0,2.8000000000000003
2023,1,12,11,30,12.100000000000001,5.800000000000001,178,0,2.8000000000000003
2023,1,12,12,30,11.9,5.9,177,0,2.7
2023,1,12,13,30,11.9,6,175,0,2.7
2023,1,12,14,30,11.9,5.9,171,0,2.6
2023,1,12,15,30,11.9,5.5,169,0,2.5
2023,1,12,16,30,12,5.2,167,0,2.5
2023,1,12,17,30,12.200000000000001,4.9,167,3,2.4000000000000004
2023,1,12,18,30,12.5,4.6000000000000005,165,4,2.4000000000000004
2023,1,12,19,30,12.600000000000001,4.5,161,175,2.5
2023,1,12,20,30,12.700000000000001,4.6000000000000005,160,100,2.7
2023,1,12,21,30,12.8,4.9,165,1,2.8000000000000003
2023,1,12,22,30,12.8,5,170,22,2.8000000000000003
2023,1,12,23,30,12.700000000000001,5,174,55,2.8000000000000003
2023,1,13,0,30,12.5,4.7,178,0,2.8000000000000003
2023,1,13,1,30,12.3,4.1000000000000005,179,0,2.8000000000000003
2023,1,13,2,30,12.100000000000001,3.7,178,0,2.7
2023,1,13,3,30,12.100000000000001,3.7,170,0,2.7
2023,1,13,4,30,12,3.7,163,0,2.7
2023,1,13,5,30,11.8,3.8000000000000003,164,0,2.6
2023,1,13,6,30,11.600000000000001,4,170,0,2.6
2023,1,13,7,30,11.4,4,175,0,2.6
2023,1,13,8,30,11.200000000000001,3.8000000000000003,181,0,2.6
2023,1,13,9,30,11.100000000000001,3.8000000000000003,187,0,2.5
2023,1,13,10,30,11,3.9000000000000004,190,0,2.5
2023,1,13,11,30,11.100000000000001,3.9000000000000004,191,0,2.4000000000000004
2023,1,13,12,30,11.100000000000001,4,192,0,2.3000000000000003
2023,1,13,13,30,11.200000000000001,4,194,0,2.3000000000000003
2023,1,13,14,30,11.100000000000001,3.8000000000000003,192,0,2.2
2023,1,13,15,30,10.9,3.6,185,0,2.1
2023,1,13,16,30,10.9,3.5,178,0,2
2023,1,13,17,30,11.100000000000001,3.5,174,1,2
2023,1,13,18,30,11.3,3.5,170,3,2
2023,1,13,19,30,11.4,3.5,168,26,2
2023,1,13,20,30,11.5,3.5,169,17,2
2023,1,13,21,30,11.4,3.5,170,16,2
2023,1,13,22,30,11.200000000000001,3.5,171,51,2
2023,1,13,23,30,10.9,3.5,172,6,2.1
2023,1,14,0,30,10.600000000000001,3.6,175,0,2.1
2023,1,14,1,30,10.5,3.8000000000000003,181,0,2.1
2023,1,14,2,30,10.4,3.9000000000000004,185,0,2
2023,1,14,3,30,10.3,3.8000000000000003,184,0,2
2023,1,14,4,30,10.200000000000001,3.7,179,0,1.9000000000000001
2023,1,14,5,30,10.100000000000001,3.6,173,0,1.8
2023,1,14,6,30,9.9,3.6,167,0,1.7000000000000002
2023,1,14,7,30,9.700000000000001,3.7,165,0,1.8
2023,1,14,8,30,9.700000000000001,3.8000000000000003,166,0,1.8
2023,1,14,9,30,9.5,3.7,161,0,1.8
2023,1,14,10,30,9.200000000000001,3.6,149,0,1.8
2023,1,14,11,30,8.9,3.5,132,0,1.8
2023,1,14,12,30,8.700000000000001,3.6,116,0,1.8
2023,1,14,13,30,8.700000000000001,3.8000000000000003,110,0,1.8
2023,1,14,14,30,8.9,4,115,0,1.9000000000000001
2023,1,14,15,30,9.200000000000001,4,119,0,2
2023,1,14,16,30,9.5,3.9000000000000004,117,0,2
2023,1,14,17,30,9.9,3.8000000000000003,116,1,2
2023,1,14,18,30,10.4,3.6,119,54,1.9000000000000001
2023,1,14,19,30,10.9,3.4000000000000004,126,46,1.8
2023,1,14,20,30,11.4,3.2,133,246,1.6
2023,1,14,21,30,11.700000000000001,3.3000000000000003,136,179,1.7000000000000002
2023,1,14,22,30,11.5,3.9000000000000004,143,61,1.7000000000000002
2023,1,14,23,30,10.700000000000001,4.800000000000001,152,3,1.8
2023,1,15,0,30,10,5.300000000000001,155,0,1.7000000000000002
2023,1,15,1,30,9.600000000000001,5.800000000000001,156,0,1.7000000000000002
2023,1,15,2,30,9.4,6.1000000000000005,163,0,1.8
2023,1,15,3,30,9.3,6.1000000000000005,171,0,1.7000000000000002
2023,1,15,4,30,9.200000000000001,5.9,177,0,1.7000000000000002
2023,1,15,5,30,9,5.5,179,0,1.7000000000000002
2023,1,15,6,30,8.9,5.2,181,0,1.6
2023,1,15,7,30,8.8,4.9,187,0,1.6
2023,1,15,8,30,8.700000000000001,4.800000000000001,196,0,1.6
2023,1,15,9,30,8.8,4.7,208,0,1.7000000000000002
2023,1,15,10,30,8.8,4.6000000000000005,219,0,1.7000000000000002
2023,1,15,11,30,8.8,4.5,225,0,1.7000000000000002
2023,1,15,12,30,8.6,4.4,228,0,1.7000000000000002
2023,1,15,13,30,8.5,4.4,229,0,1.7000000000000002
2023,1,15,14,30,8.3,4.5,231,0,1.7000000000000002
2023,1,15,15,30,8.200000000000001,4.7,234,0,1.7000000000000002
2023,1,15,16,30,8.1,5.1000000000000005,235,0,1.7000000000000002
2023,1,15,17,30,8.200000000000001,5.4,238,0,1.7000000000000002
2023,1,15,18,30,8.200000000000001,5.6000000000000005,240,0,1.7000000000000002
2023,1,15,19,30,8.3,5.7,241,0,1.7000000000000002
2023,1,15,20,30,8.3,5.5,241,0,1.6
2023,1,15,21,30,8.4,5.1000000000000005,240,1,1.5
2023,1,15,22,30,8.5,4.7,238,3,1.5
2023,1,15,23,30,8.3,4.3,236,56,1.4000000000000001
2023,1,16,0,30,8,3.9000000000000004,235,1,1.3
2023,1,16,1,30,7.7,3.4000000000000004,233,0,1.2000000000000002
2023,1,16,2,30,7.5,3.1,230,0,1.2000000000000002
2023,1,16,3,30,7.300000000000001,2.9000000000000004,225,0,1.1
2023,1,16,4,30,7.1000000000000005,2.7,220,0,1.1
2023,1,16,5,30,6.9,2.7,213,0,1.1
2023,1,16,6,30,6.7,2.6,207,0,1.1
2023,1,16,7,30,6.5,2.6,204,0,1.1
2023,1,16,8,30,6.4,2.5,204,0,1.1
2023,1,16,9,30,6.4,2.4000000000000004,207,0,1.1
2023,1,16,10,30,6.300000000000001,2.2,212,0,1.1
2023,1,16,11,30,6.300000000000001,2,218,0,1.2000000000000002
2023,1,16,12,30,6.2,1.8,225,0,1.2000000000000002
2023,1,16,13,30,6.2,1.6,233,0,1.2000000000000002
2023,1,16,14,30,6.2,1.4000000000000001,243,0,1.2000000000000002
2023,1,16,15,30,6.4,1.3,252,0,1.2000000000000002
2023,1,16,16,30,6.800000000000001,1.2000000000000002,261,2,1.2000000000000002
2023,1,16,17,30,7.4,1.2000000000000002,270,132,1.2000000000000002
2023,1,16,18,30,8,1.4000000000000001,278,641,1.2000000000000002
2023,1,16,19,30,8.5,1.5,283,488,1.2000000000000002
2023,1,16,20,30,8.8,1.7000000000000002,288,3,1.2000000000000002
2023,1,16,21,30,8.9,1.8,291,9,1.2000000000000002
2023,1,16,22,30,8.700000000000001,1.9000000000000001,291,112,1.1
2023,1,16,23,30,8.1,2.1,290,274,1.1
2023,1,17,0,30,7.2,2.3000000000000003,291,0,1.2000000000000002
2023,1,17,1,30,6.800000000000001,2.3000000000000003,289,0,1.2000000000000002
2023,1,17,2,30,6.800000000000001,2.3000000000000003,283,0,1.2000000000000002
2023,1,17,3,30,6.7,2.3000000000000003,277,0,1.3
2023,1,17,4,30,6.6000000000000005,2.4000000000000004,272,0,1.3
2023,1,17,5,30,6.4,2.4000000000000004,268,0,1.4000000000000001
2023,1,17,6,30,6.300000000000001,2.4000000000000004,264,0,1.4000000000000001
2023,1,17,7,30,6.4,2.3000000000000003,260,0,1.3
2023,1,17,8,30,6.4,2.3000000000000003,255,0,1.3
2023,1,17,9,30,6.5,2.3000000000000003,249,0,1.3
2023,1,17,10,30,6.6000000000000005,2.3000000000000003,241,0,1.3
2023,1,17,11,30,6.7,2.3000000000000003,233,0,1.3
2023,1,17,12,30,6.9,2.4000000000000004,228,0,1.3
2023,1,17,13,30,6.9,2.5,221,0,1.4000000000000001
2023,1,17,14,30,7,2.7,210,0,1.4000000000000001
2023,1,17,15,30,7,3,199,0,1.5
2023,1,17,16,30,7,3.2,193,0,1.6
2023,1,17,17,30,7.2,3.4000000000000004,191,6,1.6
2023,1,17,18,30,7.6000000000000005,3.6,191,5,1.7000000000000002
2023,1,17,19,30,8,3.7,193,23,1.7000000000000002
2023,1,17,20,30,8.3,3.8000000000000003,194,0,1.7000000000000002
2023,1,17,21,30,8.5,3.9000000000000004,194,0,1.8
2023,1,17,22,30,8.5,3.8000000000000003,193,16,1.8
2023,1,17,23,30,8.3,3.8000000000000003,190,1,1.8
2023,1,18,0,30,8,3.9000000000000004,188,0,1.8
2023,1,18,1,30,7.9,3.9000000000000004,188,0,1.8
2023,1,18,2,30,7.800000000000001,4,188,0,1.7000000000000002
2023,1,18,3,30,7.800000000000001,4.2,188,0,1.7000000000000002
2023,1,18,4,30,7.9,4.4,186,0,1.6
2023,1,18,5,30,7.9,4.6000000000000005,185,0,1.5
2023,1,18,6,30,7.9,4.800000000000001,186,0,1.5
2023,1,18,7,30,7.9,5,190,0,1.6
2023,1,18,8,30,8,5.1000000000000005,192,0,1.6
2023,1,18,9,30,8.1,5.2,191,0,1.7000000000000002
2023,1,18,10,30,8.200000000000001,5.4,190,0,1.8
2023,1,18,11,30,8.3,5.6000000000000005,192,0,1.8
2023,1,18,12,30,8.3,5.4,202,0,1.8
2023,1,18,13,30,8.1,4.7,219,0,1.8
2023,1,18,14,30,7.7,3.8000000000000003,245,0,1.7000000000000002
2023,1,18,15,30,7.2,3,266,0,1.6
