Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,114191,-,-,-,44.33,-124.1,0,67,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2023,1,1,0,30,8.3,0.74,0.029,0.68,15,200,22,0,0,7.300000000000001,14,190,4,21,0.34900000000000003,93.33,88.01,0.9400000000000001,0.09,1005,1.4000000000000001,353,3
2023,1,1,1,30,8.1,0.79,0.026000000000000002,0.68,0,0,0,0,0,7,0,0,0,0,0.353,92.86,97.59,0.93,0.09,1006,1.3,352,3
2023,1,1,2,30,8,0.8200000000000001,0.024,0.68,0,0,0,0,0,6.800000000000001,0,0,0,0,0.352,92.35000000000001,107.65,0.93,0.09,1007,1.2000000000000002,349,3
2023,1,1,3,30,7.9,0.84,0.024,0.68,0,0,0,0,0,6.7,0,0,0,0,0.34900000000000003,91.87,118.19,0.93,0.09,1007,1.1,349,2.9000000000000004
2023,1,1,4,30,7.800000000000001,0.84,0.024,0.68,0,0,0,0,0,6.5,0,0,0,0,0.34500000000000003,91.58,128.9,0.93,0.09,1008,1.1,352,2.9000000000000004
2023,1,1,5,30,7.6000000000000005,0.85,0.022,0.68,0,0,0,0,2,6.4,0,0,0,0,0.341,91.94,139.41,0.92,0.09,1008,1,354,2.8000000000000003
2023,1,1,6,30,7.4,0.86,0.02,0.68,0,0,0,0,0,6.300000000000001,0,0,0,0,0.339,92.48,149.06,0.92,0.09,1008,1,355,2.7
2023,1,1,7,30,7.2,0.89,0.018000000000000002,0.68,0,0,0,0,0,6.1000000000000005,0,0,0,0,0.339,92.61,156.38,0.92,0.09,1009,1,356,2.7
2023,1,1,8,30,7.1000000000000005,0.91,0.017,0.68,0,0,0,0,0,6,0,0,0,0,0.34,92.4,158.59,0.91,0.09,1009,1,357,2.6
2023,1,1,9,30,7,0.92,0.016,0.68,0,0,0,0,0,5.9,0,0,0,0,0.337,92.47,154.28,0.91,0.09,1010,1,179,2.5
2023,1,1,10,30,6.9,0.9400000000000001,0.015,0.68,0,0,0,0,0,5.800000000000001,0,0,0,0,0.331,92.59,145.9,0.9,0.09,1010,1,5,2.4000000000000004
2023,1,1,11,30,6.9,0.98,0.014,0.68,0,0,0,0,0,5.7,0,0,0,0,0.325,92.02,135.85,0.9,0.09,1011,1,13,2.3000000000000003
2023,1,1,12,30,6.7,1.01,0.014,0.68,0,0,0,0,0,5.5,0,0,0,0,0.319,92.32000000000001,125.21000000000001,0.89,0.09,1011,1,24,2.1
2023,1,1,13,30,6.6000000000000005,1.06,0.014,0.68,0,0,0,0,0,5.4,0,0,0,0,0.315,91.94,114.52,0.89,0.09,1011,1,38,1.9000000000000001
2023,1,1,14,30,6.5,1.1,0.015,0.68,0,0,0,0,0,5.2,0,0,0,0,0.313,91.67,104.11,0.88,0.09,1011,1,54,1.8
2023,1,1,15,30,6.300000000000001,1.1400000000000001,0.016,0.68,0,0,0,0,0,5,0,0,0,0,0.311,91.61,94.27,0.88,0.09,1011,0.9,69,1.6
2023,1,1,16,30,6.300000000000001,1.17,0.018000000000000002,0.68,24,462,63,0,0,4.800000000000001,24,462,0,63,0.31,90.44,85.16,0.88,0.09,1012,0.9,83,1.5
2023,1,1,17,30,6.5,1.19,0.019,0.68,42,702,192,0,0,4.9,42,702,0,192,0.309,89.63,77.63,0.91,0.09,1012,0.9,94,1.5
2023,1,1,18,30,6.800000000000001,0.88,0.03,0.68,54,797,303,0,0,4.9,54,797,0,303,0.309,87.5,71.79,0.93,0.09,1011,0.8,103,1.4000000000000001
2023,1,1,19,30,7.2,0.93,0.029,0.68,57,848,372,0,0,4.800000000000001,57,848,0,372,0.307,84.46000000000001,68.22,0.92,0.09,1011,0.8,109,1.4000000000000001
2023,1,1,20,30,7.7,1,0.028,0.68,57,865,391,0,5,4.6000000000000005,189,276,0,296,0.305,80.59,67.29,0.92,0.09,1010,0.8,108,1.7000000000000002
2023,1,1,21,30,8,1.1,0.026000000000000002,0.68,55,848,357,0,7,4.3,155,299,0,262,0.304,77.46000000000001,69.13,0.92,0.09,1009,0.8,105,1.8
2023,1,1,22,30,7.9,1.12,0.025,0.68,50,786,273,0,7,4,128,193,0,183,0.303,76.26,73.51,0.92,0.09,1008,0.7000000000000001,104,1.6
2023,1,1,23,30,6.9,1.12,0.026000000000000002,0.68,39,641,151,1,7,4.2,82,89,14,98,0.303,82.88,79.97,0.92,0.09,1008,0.7000000000000001,107,1.8
2023,1,2,0,30,5.800000000000001,1.12,0.028,0.68,16,233,25,7,7,3.8000000000000003,15,2,100,15,0.303,87.22,87.88,0.93,0.09,1008,0.7000000000000001,114,2.3000000000000003
2023,1,2,1,30,5.4,1.1300000000000001,0.03,0.68,0,0,0,0,7,3.8000000000000003,0,0,0,0,0.301,89.23,97.46000000000001,0.93,0.09,1007,0.7000000000000001,123,2.4000000000000004
2023,1,2,2,30,5.2,1.1300000000000001,0.029,0.68,0,0,0,0,7,4,0,0,0,0,0.3,91.68,107.52,0.92,0.09,1007,0.7000000000000001,129,2.4000000000000004
2023,1,2,3,30,5.1000000000000005,1.1300000000000001,0.025,0.68,0,0,0,0,7,4,0,0,0,0,0.301,92.68,118.05,0.91,0.09,1006,0.7000000000000001,124,2.7
2023,1,2,4,30,5.2,1.1300000000000001,0.022,0.68,0,0,0,0,7,4.2,0,0,0,0,0.303,92.94,128.76,0.91,0.09,1005,0.7000000000000001,117,3.2
2023,1,2,5,30,5.300000000000001,1.09,0.021,0.68,0,0,0,0,7,4.2,0,0,0,0,0.307,92.71000000000001,139.27,0.91,0.09,1004,0.6000000000000001,115,3.3000000000000003
2023,1,2,6,30,5,1.07,0.022,0.68,0,0,0,0,6,4,0,0,0,0,0.31,93.14,148.93,0.92,0.09,1003,0.6000000000000001,123,3
2023,1,2,7,30,4.5,1.11,0.024,0.68,0,0,0,0,9,3.5,0,0,0,0,0.31,93.5,156.26,0.92,0.09,1002,0.6000000000000001,136,2.7
2023,1,2,8,30,4.1000000000000005,1.12,0.024,0.68,0,0,0,0,9,3.2,0,0,0,0,0.31,93.75,158.51,0.91,0.09,1003,0.6000000000000001,141,2.9000000000000004
2023,1,2,9,30,4,1.11,0.022,0.68,0,0,0,0,9,3,0,0,0,0,0.31,93.22,154.26,0.91,0.09,1002,0.6000000000000001,134,3.3000000000000003
2023,1,2,10,30,4.1000000000000005,1.11,0.021,0.68,0,0,0,0,6,2.8000000000000003,0,0,0,0,0.312,91.43,145.92000000000002,0.91,0.09,1001,0.6000000000000001,128,3.5
2023,1,2,11,30,4,1.11,0.022,0.68,0,0,0,0,6,2.6,0,0,0,0,0.314,90.31,135.87,0.91,0.09,1000,0.7000000000000001,129,3.6
2023,1,2,12,30,3.9000000000000004,1.11,0.025,0.68,0,0,0,0,6,2.2,0,0,0,0,0.316,88.58,125.24000000000001,0.92,0.09,999,0.7000000000000001,131,3.7
2023,1,2,13,30,3.9000000000000004,1.12,0.028,0.68,0,0,0,0,6,1.9000000000000001,0,0,0,0,0.318,86.72,114.55,0.93,0.09,998,0.8,132,3.7
2023,1,2,14,30,4,1.12,0.03,0.68,0,0,0,0,6,1.7000000000000002,0,0,0,0,0.319,85.09,104.13,0.93,0.09,998,0.8,136,3.6
2023,1,2,15,30,4.1000000000000005,1.12,0.031,0.68,0,0,0,0,6,1.6,0,0,0,0,0.32,83.91,94.28,0.93,0.09,997,1,140,3.4000000000000004
2023,1,2,16,30,4.5,1.12,0.034,0.68,27,403,61,7,6,1.6,24,1,100,24,0.322,81.65,85.16,0.93,0.09,997,1.1,144,3.4000000000000004
2023,1,2,17,30,5.2,1.11,0.038,0.68,47,654,187,0,6,1.7000000000000002,89,13,0,92,0.324,78.27,77.60000000000001,0.9400000000000001,0.09,997,1.2000000000000002,150,3.5
2023,1,2,18,30,6,1.11,0.042,0.68,57,757,294,0,6,2.4000000000000004,74,4,0,75,0.326,77.49,71.75,0.9400000000000001,0.09,997,1.3,151,3.6
2023,1,2,19,30,6.7,1.08,0.044,0.68,63,799,360,0,7,3.4000000000000004,122,15,0,128,0.327,79.47,68.15,0.9500000000000001,0.09,996,1.5,151,3.9000000000000004
2023,1,2,20,30,7,1,0.044,0.68,63,807,376,0,7,4.5,60,2,0,61,0.328,84.16,67.2,0.9500000000000001,0.09,995,1.6,156,4.2
2023,1,2,21,30,6.800000000000001,0.9,0.042,0.68,61,778,340,0,7,5.300000000000001,93,4,0,94,0.328,90.12,69.02,0.96,0.09,995,1.7000000000000002,163,4.6000000000000005
2023,1,2,22,30,6.5,0.76,0.046,0.68,59,693,257,0,7,5.6000000000000005,114,23,0,121,0.33,93.83,73.38,0.97,0.09,995,1.7000000000000002,171,4.7
2023,1,2,23,30,6.5,0.63,0.058,0.68,48,514,139,1,7,5.7,74,28,14,79,0.334,94.48,79.84,0.98,0.09,996,1.7000000000000002,188,4.2
2023,1,3,0,30,6.9,0.55,0.067,0.68,17,129,22,7,7,5.9,6,0,100,6,0.339,93.42,87.76,0.98,0.09,996,1.5,213,3.7
2023,1,3,1,30,7.300000000000001,0.5,0.063,0.68,0,0,0,0,4,6.2,0,0,0,0,0.34400000000000003,92.91,97.32000000000001,0.98,0.09,997,1.3,237,3.6
2023,1,3,2,30,7.7,0.46,0.057,0.68,0,0,0,0,4,6.300000000000001,0,0,0,0,0.34700000000000003,91.02,107.38,0.97,0.09,997,1.2000000000000002,248,3.5
2023,1,3,3,30,8,0.45,0.054,0.68,0,0,0,0,8,6.300000000000001,0,0,0,0,0.35000000000000003,88.76,117.91,0.97,0.09,998,1.1,248,3.3000000000000003
2023,1,3,4,30,8,0.43,0.053,0.68,0,0,0,0,4,6.300000000000001,0,0,0,0,0.35100000000000003,88.99,128.62,0.97,0.09,999,1.1,240,3.1
2023,1,3,5,30,8,0.43,0.048,0.68,0,0,0,0,0,6.300000000000001,0,0,0,0,0.35000000000000003,89.02,139.13,0.97,0.09,1000,1.1,230,2.9000000000000004
2023,1,3,6,30,8,0.43,0.045,0.68,0,0,0,0,0,6.300000000000001,0,0,0,0,0.34700000000000003,89.29,148.79,0.96,0.09,1000,1.1,220,2.8000000000000003
2023,1,3,7,30,8,0.43,0.043000000000000003,0.68,0,0,0,0,4,6.5,0,0,0,0,0.343,90.01,156.14000000000001,0.96,0.09,1000,1.1,210,2.7
2023,1,3,8,30,7.9,0.44,0.042,0.68,0,0,0,0,4,6.5,0,0,0,0,0.341,91.11,158.43,0.97,0.09,1000,1.1,202,2.7
2023,1,3,9,30,7.800000000000001,0.47000000000000003,0.041,0.68,0,0,0,0,0,6.5,0,0,0,0,0.34,91.61,154.23,0.96,0.09,1000,1,194,2.7
2023,1,3,10,30,7.5,0.53,0.038,0.68,0,0,0,0,8,6.4,0,0,0,0,0.341,92.44,145.92000000000002,0.96,0.09,1000,1,187,2.8000000000000003
2023,1,3,11,30,7.2,0.5700000000000001,0.036000000000000004,0.68,0,0,0,0,8,6.1000000000000005,0,0,0,0,0.341,92.91,135.89000000000001,0.96,0.09,1000,1.1,181,2.9000000000000004
2023,1,3,12,30,7,0.62,0.036000000000000004,0.68,0,0,0,0,7,6,0,0,0,0,0.341,93.2,125.26,0.96,0.09,1000,1.1,175,3
2023,1,3,13,30,6.800000000000001,0.68,0.037,0.68,0,0,0,0,7,5.9,0,0,0,0,0.34,93.99,114.57000000000001,0.96,0.09,1000,1.2000000000000002,167,3.1
2023,1,3,14,30,6.800000000000001,0.75,0.04,0.68,0,0,0,0,7,5.9,0,0,0,0,0.34,93.77,104.14,0.96,0.09,1000,1.2000000000000002,162,3.3000000000000003
2023,1,3,15,30,6.9,0.79,0.042,0.68,0,0,0,0,8,5.9,0,0,0,0,0.342,93.54,94.28,0.96,0.09,1000,1.3,159,3.5
2023,1,3,16,30,7.1000000000000005,0.8300000000000001,0.041,0.68,27,374,59,7,7,6,35,4,100,35,0.34500000000000003,92.85000000000001,85.15,0.9500000000000001,0.09,1000,1.3,157,3.7
2023,1,3,17,30,7.5,0.91,0.039,0.68,46,650,186,0,7,6.300000000000001,99,39,0,107,0.34700000000000003,91.79,77.57000000000001,0.9500000000000001,0.09,1000,1.3,158,3.9000000000000004
2023,1,3,18,30,7.6000000000000005,1.02,0.036000000000000004,0.68,55,763,295,0,7,6.4,145,42,0,158,0.34900000000000003,92.39,71.7,0.9500000000000001,0.09,1000,1.4000000000000001,160,4.1000000000000005
2023,1,3,19,30,7.4,1.02,0.039,0.68,61,806,362,0,7,6.4,165,227,0,250,0.352,93.16,68.07000000000001,0.96,0.09,1000,1.5,160,4.3
2023,1,3,20,30,7.300000000000001,0.98,0.04,0.68,62,818,380,0,7,6.1000000000000005,143,93,0,179,0.355,92.3,67.1,0.9500000000000001,0.09,1000,1.5,157,4.4
2023,1,3,21,30,7.5,1.08,0.034,0.68,58,802,347,0,7,6,101,11,0,105,0.358,90.46000000000001,68.9,0.9500000000000001,0.09,999,1.5,158,4.6000000000000005
2023,1,3,22,30,7.5,0.93,0.037,0.68,54,727,264,0,7,6.1000000000000005,62,25,0,69,0.36,90.97,73.25,0.96,0.09,999,1.5,162,4.6000000000000005
2023,1,3,23,30,7.5,0.78,0.044,0.68,44,563,145,0,7,6.2,20,1,4,20,0.36,91.66,79.71000000000001,0.97,0.09,999,1.4000000000000001,163,4.4
2023,1,4,0,30,7.4,0.68,0.05,0.68,19,180,26,7,4,6.300000000000001,8,0,100,8,0.361,92.93,87.63,0.97,0.09,999,1.4000000000000001,162,4.1000000000000005
2023,1,4,1,30,7.4,0.63,0.055,0.68,0,0,0,0,4,6.5,0,0,0,0,0.359,93.98,97.17,0.97,0.09,1000,1.4000000000000001,165,3.7
2023,1,4,2,30,7.7,0.58,0.06,0.68,0,0,0,0,8,6.7,0,0,0,0,0.356,93.56,107.23,0.98,0.09,1001,1.3,172,3.5
2023,1,4,3,30,8,0.54,0.062,0.68,0,0,0,0,4,7,0,0,0,0,0.353,93.54,117.77,0.97,0.09,1002,1.3,183,3.2
2023,1,4,4,30,8.200000000000001,0.53,0.057,0.68,0,0,0,0,4,7.300000000000001,0,0,0,0,0.35100000000000003,94,128.48,0.97,0.09,1002,1.2000000000000002,190,2.8000000000000003
2023,1,4,5,30,8,0.59,0.05,0.68,0,0,0,0,7,7.4,0,0,0,0,0.34600000000000003,95.69,138.99,0.97,0.09,1002,1.2000000000000002,178,2.2
2023,1,4,6,30,7.7,0.67,0.046,0.68,0,0,0,0,7,7.2,0,0,0,0,0.342,96.7,148.64000000000001,0.96,0.09,1002,1.1,153,2.2
2023,1,4,7,30,7.300000000000001,0.74,0.044,0.68,0,0,0,0,7,6.9,0,0,0,0,0.337,97.60000000000001,156,0.96,0.09,1002,1.2000000000000002,135,2.6
2023,1,4,8,30,6.9,0.8300000000000001,0.041,0.68,0,0,0,0,4,6.5,0,0,0,0,0.334,97.44,158.34,0.96,0.09,1001,1.3,122,3
2023,1,4,9,30,6.800000000000001,0.92,0.039,0.68,0,0,0,0,0,6.1000000000000005,0,0,0,0,0.33,94.98,154.19,0.9500000000000001,0.09,1001,1.4000000000000001,114,3.3000000000000003
2023,1,4,10,30,6.800000000000001,1.01,0.037,0.68,0,0,0,0,7,5.7,0,0,0,0,0.325,92.89,145.92000000000002,0.9500000000000001,0.09,1000,1.6,108,3.5
2023,1,4,11,30,6.9,1.05,0.035,0.68,0,0,0,0,7,5.7,0,0,0,0,0.319,92.16,135.9,0.9500000000000001,0.09,999,1.9000000000000001,104,3.6
2023,1,4,12,30,7,1.05,0.035,0.68,0,0,0,0,6,5.800000000000001,0,0,0,0,0.314,92.16,125.28,0.9500000000000001,0.09,998,2,104,3.6
2023,1,4,13,30,7,1.04,0.035,0.68,0,0,0,0,6,5.9,0,0,0,0,0.31,92.48,114.58,0.9500000000000001,0.09,997,2.1,100,3.7
2023,1,4,14,30,7,1.05,0.032,0.68,0,0,0,0,6,5.7,0,0,0,0,0.309,91.74,104.15,0.9500000000000001,0.09,995,2.1,96,3.9000000000000004
2023,1,4,15,30,7.1000000000000005,1.07,0.031,0.68,0,0,0,0,6,5.6000000000000005,0,0,0,0,0.307,90.4,94.28,0.9500000000000001,0.09,994,2,96,4.2
2023,1,4,16,30,7.4,1.08,0.026000000000000002,0.68,26,405,60,7,6,5.6000000000000005,10,0,100,10,0.306,88.47,85.13,0.9500000000000001,0.09,993,2,103,4.4
2023,1,4,17,30,7.9,1.08,0.024,0.68,42,658,184,0,6,5.7,33,2,14,33,0.306,85.83,77.54,0.9500000000000001,0.09,992,2.1,112,4.5
2023,1,4,18,30,8.4,1.05,0.027,0.68,52,759,291,0,6,6,27,0,0,27,0.304,85.09,71.64,0.9500000000000001,0.09,991,2.2,117,4.9
2023,1,4,19,30,9,1.01,0.028,0.68,56,802,357,0,6,6.6000000000000005,31,0,0,31,0.302,84.99,67.99,0.96,0.09,990,2.3000000000000003,117,5.5
2023,1,4,20,30,9.600000000000001,1,0.03,0.68,58,810,375,0,6,7.1000000000000005,51,1,0,51,0.303,84.41,66.99,0.96,0.09,988,2.4000000000000004,116,5.7
2023,1,4,21,30,9.9,0.99,0.03,0.68,56,790,342,0,9,7.5,45,1,0,45,0.304,85.05,68.77,0.96,0.09,987,2.4000000000000004,119,5.4
2023,1,4,22,30,10.100000000000001,1,0.029,0.68,51,727,262,0,6,7.9,29,2,0,30,0.307,86.32000000000001,73.12,0.96,0.09,986,2.4000000000000004,123,4.9
2023,1,4,23,30,10.3,1.01,0.031,0.68,40,590,147,0,9,8,24,2,0,24,0.309,85.74,79.56,0.96,0.09,985,2.3000000000000003,126,4.6000000000000005
2023,1,5,0,30,10.5,1.02,0.029,0.68,18,237,28,7,7,8.1,12,0,100,12,0.31,84.82000000000001,87.49,0.96,0.09,985,2.3000000000000003,130,4.3
2023,1,5,1,30,10.5,0.99,0.03,0.68,0,0,0,0,7,8.200000000000001,0,0,0,0,0.311,85.45,97.02,0.96,0.09,985,2.3000000000000003,134,4.2
2023,1,5,2,30,10.4,0.9,0.034,0.68,0,0,0,0,7,8.3,0,0,0,0,0.313,86.89,107.08,0.97,0.09,985,2.2,137,4.1000000000000005
2023,1,5,3,30,10.200000000000001,0.8200000000000001,0.045,0.68,0,0,0,0,7,8.5,0,0,0,0,0.316,89.15,117.62,0.97,0.09,985,2.2,136,4
2023,1,5,4,30,10.100000000000001,0.75,0.055,0.68,0,0,0,0,7,8.6,0,0,0,0,0.32,90.52,128.33,0.98,0.09,985,2.2,134,3.8000000000000003
2023,1,5,5,30,9.9,0.6900000000000001,0.065,0.68,0,0,0,0,6,8.700000000000001,0,0,0,0,0.323,92,138.84,0.98,0.09,985,2.1,131,3.8000000000000003
2023,1,5,6,30,9.9,0.64,0.068,0.68,0,0,0,0,8,8.700000000000001,0,0,0,0,0.328,92.11,148.49,0.98,0.09,984,2,127,3.8000000000000003
2023,1,5,7,30,9.8,0.61,0.058,0.68,0,0,0,0,7,8.700000000000001,0,0,0,0,0.333,92.81,155.86,0.97,0.09,984,1.8,124,3.8000000000000003
2023,1,5,8,30,9.600000000000001,0.5700000000000001,0.05,0.68,0,0,0,0,7,8.6,0,0,0,0,0.337,93.29,158.24,0.97,0.09,983,1.6,123,3.9000000000000004
2023,1,5,9,30,9.5,0.53,0.05,0.68,0,0,0,0,4,8.4,0,0,0,0,0.337,92.65,154.15,0.98,0.09,983,1.5,125,4.2
2023,1,5,10,30,9.4,0.47000000000000003,0.058,0.68,0,0,0,0,7,8.1,0,0,0,0,0.334,91.64,145.91,0.98,0.09,983,1.6,129,4.6000000000000005
2023,1,5,11,30,9.5,0.41000000000000003,0.061,0.68,0,0,0,0,7,7.9,0,0,0,0,0.332,89.96000000000001,135.91,0.98,0.09,983,1.8,134,4.9
2023,1,5,12,30,9.700000000000001,0.4,0.062,0.68,0,0,0,0,8,7.9,0,0,0,0,0.334,88.51,125.29,0.98,0.09,982,1.9000000000000001,141,5.1000000000000005
2023,1,5,13,30,10.100000000000001,0.35000000000000003,0.074,0.68,0,0,0,0,7,8,0,0,0,0,0.337,86.78,114.59,0.99,0.09,983,1.9000000000000001,150,5.300000000000001
2023,1,5,14,30,10.5,0.28,0.097,0.68,0,0,0,0,4,8,0,0,0,0,0.34,84.56,104.15,0.99,0.09,983,1.9000000000000001,159,5.7
2023,1,5,15,30,11,0.2,0.133,0.68,0,0,0,0,4,8.200000000000001,0,0,0,0,0.341,82.93,94.27,0.99,0.09,984,1.9000000000000001,168,6.2
2023,1,5,16,30,11.4,0.15,0.183,0.68,39,70,45,7,7,8.6,20,0,100,20,0.342,83.19,85.11,1,0.09,985,2,174,6.5
2023,1,5,17,30,11.700000000000001,0.11,0.23600000000000002,0.68,95,262,152,0,4,9.1,101,43,7,110,0.341,83.88,77.49,1,0.09,987,2,181,6.7
2023,1,5,18,30,11.600000000000001,0.1,0.261,0.68,129,389,252,0,4,9.3,94,8,0,97,0.34,85.53,71.57000000000001,1,0.09,988,2,190,6.6000000000000005
2023,1,5,19,30,11.3,0.09,0.256,0.68,140,476,319,0,4,9.3,139,20,0,147,0.339,87.31,67.9,1,0.09,989,2,196,6.2
2023,1,5,20,30,11,0.09,0.229,0.68,124,567,347,0,4,9.3,64,4,0,66,0.34,88.97,66.88,0.99,0.09,991,1.9000000000000001,199,5.9
2023,1,5,21,30,10.700000000000001,0.24,0.137,0.68,98,625,326,0,4,9.200000000000001,53,0,0,53,0.341,90.24,68.64,0.99,0.09,992,1.8,201,5.6000000000000005
2023,1,5,22,30,10.4,0.27,0.121,0.68,83,570,250,0,7,9,60,9,0,63,0.342,90.95,72.97,0.99,0.09,994,1.7000000000000002,203,5.4
2023,1,5,23,30,10.100000000000001,0.26,0.108,0.68,61,421,138,0,7,8.700000000000001,34,1,0,34,0.34400000000000003,91.24,79.41,0.99,0.09,996,1.7000000000000002,204,5.2
2023,1,6,0,30,9.8,0.23,0.1,0.68,22,92,26,7,7,8.5,8,0,100,8,0.34700000000000003,91.59,87.35000000000001,0.99,0.1,997,1.6,205,4.9
2023,1,6,1,30,9.700000000000001,0.21,0.091,0.68,0,0,0,0,4,8.4,0,0,0,0,0.35100000000000003,91.42,96.87,0.99,0.1,999,1.5,204,4.5
2023,1,6,2,30,9.5,0.19,0.075,0.68,0,0,0,0,8,8.3,0,0,0,0,0.353,92.14,106.93,0.98,0.1,1000,1.4000000000000001,201,4.2
2023,1,6,3,30,9.4,0.2,0.063,0.68,0,0,0,0,8,8.200000000000001,0,0,0,0,0.354,92.46000000000001,117.47,0.98,0.1,1001,1.2000000000000002,197,4.1000000000000005
2023,1,6,4,30,9.3,0.22,0.059000000000000004,0.68,0,0,0,0,7,8.200000000000001,0,0,0,0,0.353,92.62,128.18,0.98,0.1,1002,1,195,4.2
2023,1,6,5,30,9.1,0.21,0.069,0.68,0,0,0,0,7,8,0,0,0,0,0.35100000000000003,93.07000000000001,138.69,0.98,0.1,1003,0.9,192,4.3
2023,1,6,6,30,9,0.18,0.088,0.68,0,0,0,0,3,7.800000000000001,0,0,0,0,0.34900000000000003,92.13,148.34,0.99,0.1,1004,0.8,188,4.5
2023,1,6,7,30,8.8,0.15,0.10300000000000001,0.68,0,0,0,0,0,7.300000000000001,0,0,0,0,0.34800000000000003,90.61,155.72,0.99,0.1,1004,0.9,184,4.6000000000000005
2023,1,6,8,30,8.6,0.15,0.10400000000000001,0.68,0,0,0,0,0,7,0,0,0,0,0.34800000000000003,89.83,158.13,0.99,0.1,1004,1.1,179,4.6000000000000005
2023,1,6,9,30,8.4,0.2,0.094,0.68,0,0,0,0,0,6.9,0,0,0,0,0.34700000000000003,90.26,154.1,0.99,0.1,1005,1.3,173,4.5
2023,1,6,10,30,8.200000000000001,0.28,0.08,0.68,0,0,0,0,0,6.7,0,0,0,0,0.34600000000000003,90.5,145.89000000000001,0.98,0.1,1005,1.4000000000000001,166,4.5
2023,1,6,11,30,8,0.39,0.068,0.68,0,0,0,0,7,6.5,0,0,0,0,0.34500000000000003,90.42,135.91,0.98,0.1,1004,1.5,161,4.5
2023,1,6,12,30,7.9,0.5,0.06,0.68,0,0,0,0,7,6.300000000000001,0,0,0,0,0.34500000000000003,89.66,125.3,0.98,0.1,1004,1.6,157,4.5
2023,1,6,13,30,7.9,0.59,0.053,0.68,0,0,0,0,7,6.1000000000000005,0,0,0,0,0.34500000000000003,88.19,114.59,0.97,0.1,1004,1.5,155,4.6000000000000005
2023,1,6,14,30,7.800000000000001,0.6900000000000001,0.042,0.68,0,0,0,0,7,5.800000000000001,0,0,0,0,0.34500000000000003,87.36,104.15,0.97,0.1,1004,1.5,154,4.7
2023,1,6,15,30,7.9,0.8,0.036000000000000004,0.68,0,0,0,0,7,5.6000000000000005,0,0,0,0,0.34400000000000003,85.53,94.25,0.96,0.1,1003,1.6,154,4.7
2023,1,6,16,30,8.3,0.87,0.037,0.68,28,372,60,7,7,5.7,28,2,100,28,0.34500000000000003,83.58,85.08,0.97,0.1,1003,1.7000000000000002,156,4.800000000000001
2023,1,6,17,30,8.9,0.85,0.04,0.68,47,628,184,0,7,6,86,44,0,96,0.34600000000000003,82.2,77.44,0.97,0.1,1003,1.8,160,4.9
2023,1,6,18,30,9.4,0.73,0.042,0.68,60,732,292,0,6,6.6000000000000005,89,6,0,91,0.34500000000000003,82.94,71.49,0.98,0.1,1004,1.9000000000000001,163,5.2
2023,1,6,19,30,9.8,0.58,0.045,0.68,66,774,358,0,6,7.300000000000001,110,6,0,112,0.34400000000000003,84.71000000000001,67.8,0.98,0.1,1003,2,164,5.4
2023,1,6,20,30,10.100000000000001,0.48,0.049,0.68,70,776,376,0,6,7.9,144,24,0,153,0.34400000000000003,86.14,66.76,0.98,0.1,1003,2,167,5.5
2023,1,6,21,30,10.3,0.44,0.055,0.68,70,742,342,0,9,8.200000000000001,92,4,0,93,0.34500000000000003,86.79,68.5,0.98,0.1,1002,1.9000000000000001,171,5.4
2023,1,6,22,30,10.5,0.46,0.065,0.68,66,659,261,0,7,8.6,84,39,0,96,0.34400000000000003,88.08,72.82000000000001,0.98,0.1,1002,1.9000000000000001,174,4.9
2023,1,6,23,30,10.5,0.45,0.073,0.68,53,487,144,0,6,9,15,0,0,15,0.343,90.43,79.26,0.98,0.1,1002,1.9000000000000001,176,4.3
2023,1,7,0,30,10.5,0.4,0.081,0.68,22,124,28,7,7,9.3,8,0,100,8,0.34,92.2,87.2,0.98,0.09,1003,1.9000000000000001,180,3.8000000000000003
