Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,114191,-,-,-,44.33,-124.1,0,67,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Precipitable Water,Wind Speed,Wind Direction
2023,1,1,0,30,8.3,190,14,21,1.4000000000000001,3,353
2023,1,1,1,30,8.1,0,0,0,1.3,3,352
2023,1,1,2,30,8,0,0,0,1.2000000000000002,3,349
2023,1,1,3,30,7.9,0,0,0,1.1,2.9000000000000004,349
2023,1,1,4,30,7.800000000000001,0,0,0,1.1,2.9000000000000004,352
2023,1,1,5,30,7.6000000000000005,0,0,0,1,2.8000000000000003,354
2023,1,1,6,30,7.4,0,0,0,1,2.7,355
2023,1,1,7,30,7.2,0,0,0,1,2.7,356
2023,1,1,8,30,7.1000000000000005,0,0,0,1,2.6,357
2023,1,1,9,30,7,0,0,0,1,2.5,179
2023,1,1,10,30,6.9,0,0,0,1,2.4000000000000004,5
2023,1,1,11,30,6.9,0,0,0,1,2.3000000000000003,13
2023,1,1,12,30,6.7,0,0,0,1,2.1,24
2023,1,1,13,30,6.6000000000000005,0,0,0,1,1.9000000000000001,38
2023,1,1,14,30,6.5,0,0,0,1,1.8,54
2023,1,1,15,30,6.300000000000001,0,0,0,0.9,1.6,69
2023,1,1,16,30,6.300000000000001,462,24,63,0.9,1.5,83
2023,1,1,17,30,6.5,702,42,192,0.9,1.5,94
2023,1,1,18,30,6.800000000000001,797,54,303,0.8,1.4000000000000001,103
2023,1,1,19,30,7.2,848,57,372,0.8,1.4000000000000001,109
2023,1,1,20,30,7.7,276,189,296,0.8,1.7000000000000002,108
2023,1,1,21,30,8,299,155,262,0.8,1.8,105
2023,1,1,22,30,7.9,193,128,183,0.7000000000000001,1.6,104
2023,1,1,23,30,6.9,89,82,98,0.7000000000000001,1.8,107
2023,1,2,0,30,5.800000000000001,2,15,15,0.7000000000000001,2.3000000000000003,114
2023,1,2,1,30,5.4,0,0,0,0.7000000000000001,2.4000000000000004,123
2023,1,2,2,30,5.2,0,0,0,0.7000000000000001,2.4000000000000004,129
2023,1,2,3,30,5.1000000000000005,0,0,0,0.7000000000000001,2.7,124
2023,1,2,4,30,5.2,0,0,0,0.7000000000000001,3.2,117
2023,1,2,5,30,5.300000000000001,0,0,0,0.6000000000000001,3.3000000000000003,115
2023,1,2,6,30,5,0,0,0,0.6000000000000001,3,123
2023,1,2,7,30,4.5,0,0,0,0.6000000000000001,2.7,136
2023,1,2,8,30,4.1000000000000005,0,0,0,0.6000000000000001,2.9000000000000004,141
2023,1,2,9,30,4,0,0,0,0.6000000000000001,3.3000000000000003,134
2023,1,2,10,30,4.1000000000000005,0,0,0,0.6000000000000001,3.5,128
2023,1,2,11,30,4,0,0,0,0.7000000000000001,3.6,129
2023,1,2,12,30,3.9000000000000004,0,0,0,0.7000000000000001,3.7,131
2023,1,2,13,30,3.9000000000000004,0,0,0,0.8,3.7,132
2023,1,2,14,30,4,0,0,0,0.8,3.6,136
2023,1,2,15,30,4.1000000000000005,0,0,0,1,3.4000000000000004,140
2023,1,2,16,30,4.5,1,24,24,1.1,3.4000000000000004,144
2023,1,2,17,30,5.2,13,89,92,1.2000000000000002,3.5,150
2023,1,2,18,30,6,4,74,75,1.3,3.6,151
2023,1,2,19,30,6.7,15,122,128,1.5,3.9000000000000004,151
2023,1,2,20,30,7,2,60,61,1.6,4.2,156
2023,1,2,21,30,6.800000000000001,4,93,94,1.7000000000000002,4.6000000000000005,163
2023,1,2,22,30,6.5,23,114,121,1.7000000000000002,4.7,171
2023,1,2,23,30,6.5,28,74,79,1.7000000000000002,4.2,188
2023,1,3,0,30,6.9,0,6,6,1.5,3.7,213
2023,1,3,1,30,7.300000000000001,0,0,0,1.3,3.6,237
2023,1,3,2,30,7.7,0,0,0,1.2000000000000002,3.5,248
2023,1,3,3,30,8,0,0,0,1.1,3.3000000000000003,248
2023,1,3,4,30,8,0,0,0,1.1,3.1,240
2023,1,3,5,30,8,0,0,0,1.1,2.9000000000000004,230
2023,1,3,6,30,8,0,0,0,1.1,2.8000000000000003,220
2023,1,3,7,30,8,0,0,0,1.1,2.7,210
2023,1,3,8,30,7.9,0,0,0,1.1,2.7,202
2023,1,3,9,30,7.800000000000001,0,0,0,1,2.7,194
2023,1,3,10,30,7.5,0,0,0,1,2.8000000000000003,187
2023,1,3,11,30,7.2,0,0,0,1.1,2.9000000000000004,181
2023,1,3,12,30,7,0,0,0,1.1,3,175
2023,1,3,13,30,6.800000000000001,0,0,0,1.2000000000000002,3.1,167
2023,1,3,14,30,6.800000000000001,0,0,0,1.2000000000000002,3.3000000000000003,162
2023,1,3,15,30,6.9,0,0,0,1.3,3.5,159
2023,1,3,16,30,7.1000000000000005,4,35,35,1.3,3.7,157
2023,1,3,17,30,7.5,39,99,107,1.3,3.9000000000000004,158
2023,1,3,18,30,7.6000000000000005,42,145,158,1.4000000000000001,4.1000000000000005,160
2023,1,3,19,30,7.4,227,165,250,1.5,4.3,160
2023,1,3,20,30,7.300000000000001,93,143,179,1.5,4.4,157
2023,1,3,21,30,7.5,11,101,105,1.5,4.6000000000000005,158
2023,1,3,22,30,7.5,25,62,69,1.5,4.6000000000000005,162
2023,1,3,23,30,7.5,1,20,20,1.4000000000000001,4.4,163
2023,1,4,0,30,7.4,0,8,8,1.4000000000000001,4.1000000000000005,162
2023,1,4,1,30,7.4,0,0,0,1.4000000000000001,3.7,165
2023,1,4,2,30,7.7,0,0,0,1.3,3.5,172
2023,1,4,3,30,8,0,0,0,1.3,3.2,183
2023,1,4,4,30,8.200000000000001,0,0,0,1.2000000000000002,2.8000000000000003,190
2023,1,4,5,30,8,0,0,0,1.2000000000000002,2.2,178
2023,1,4,6,30,7.7,0,0,0,1.1,2.2,153
2023,1,4,7,30,7.300000000000001,0,0,0,1.2000000000000002,2.6,135
2023,1,4,8,30,6.9,0,0,0,1.3,3,122
2023,1,4,9,30,6.800000000000001,0,0,0,1.4000000000000001,3.3000000000000003,114
2023,1,4,10,30,6.800000000000001,0,0,0,1.6,3.5,108
2023,1,4,11,30,6.9,0,0,0,1.9000000000000001,3.6,104
2023,1,4,12,30,7,0,0,0,2,3.6,104
2023,1,4,13,30,7,0,0,0,2.1,3.7,100
2023,1,4,14,30,7,0,0,0,2.1,3.9000000000000004,96
2023,1,4,15,30,7.1000000000000005,0,0,0,2,4.2,96
2023,1,4,16,30,7.4,0,10,10,2,4.4,103
2023,1,4,17,30,7.9,2,33,33,2.1,4.5,112
2023,1,4,18,30,8.4,0,27,27,2.2,4.9,117
2023,1,4,19,30,9,0,31,31,2.3000000000000003,5.5,117
2023,1,4,20,30,9.600000000000001,1,51,51,2.4000000000000004,5.7,116
2023,1,4,21,30,9.9,1,45,45,2.4000000000000004,5.4,119
2023,1,4,22,30,10.100000000000001,2,29,30,2.4000000000000004,4.9,123
2023,1,4,23,30,10.3,2,24,24,2.3000000000000003,4.6000000000000005,126
2023,1,5,0,30,10.5,0,12,12,2.3000000000000003,4.3,130
2023,1,5,1,30,10.5,0,0,0,2.3000000000000003,4.2,134
2023,1,5,2,30,10.4,0,0,0,2.2,4.1000000000000005,137
2023,1,5,3,30,10.200000000000001,0,0,0,2.2,4,136
2023,1,5,4,30,10.100000000000001,0,0,0,2.2,3.8000000000000003,134
2023,1,5,5,30,9.9,0,0,0,2.1,3.8000000000000003,131
2023,1,5,6,30,9.9,0,0,0,2,3.8000000000000003,127
2023,1,5,7,30,9.8,0,0,0,1.8,3.8000000000000003,124
2023,1,5,8,30,9.600000000000001,0,0,0,1.6,3.9000000000000004,123
2023,1,5,9,30,9.5,0,0,0,1.5,4.2,125
2023,1,5,10,30,9.4,0,0,0,1.6,4.6000000000000005,129
2023,1,5,11,30,9.5,0,0,0,1.8,4.9,134
2023,1,5,12,30,9.700000000000001,0,0,0,1.9000000000000001,5.1000000000000005,141
2023,1,5,13,30,10.100000000000001,0,0,0,1.9000000000000001,5.300000000000001,150
2023,1,5,14,30,10.5,0,0,0,1.9000000000000001,5.7,159
2023,1,5,15,30,11,0,0,0,1.9000000000000001,6.2,168
2023,1,5,16,30,11.4,0,20,20,2,6.5,174
2023,1,5,17,30,11.700000000000001,43,101,110,2,6.7,181
2023,1,5,18,30,11.600000000000001,8,94,97,2,6.6000000000000005,190
2023,1,5,19,30,11.3,20,139,147,2,6.2,196
2023,1,5,20,30,11,4,64,66,1.9000000000000001,5.9,199
2023,1,5,21,30,10.700000000000001,0,53,53,1.8,5.6000000000000005,201
2023,1,5,22,30,10.4,9,60,63,1.7000000000000002,5.4,203
2023,1,5,23,30,10.100000000000001,1,34,34,1.7000000000000002,5.2,204
2023,1,6,0,30,9.8,0,8,8,1.6,4.9,205
2023,1,6,1,30,9.700000000000001,0,0,0,1.5,4.5,204
2023,1,6,2,30,9.5,0,0,0,1.4000000000000001,4.2,201
2023,1,6,3,30,9.4,0,0,0,1.2000000000000002,4.1000000000000005,197
2023,1,6,4,30,9.3,0,0,0,1,4.2,195
2023,1,6,5,30,9.1,0,0,0,0.9,4.3,192
2023,1,6,6,30,9,0,0,0,0.8,4.5,188
2023,1,6,7,30,8.8,0,0,0,0.9,4.6000000000000005,184
2023,1,6,8,30,8.6,0,0,0,1.1,4.6000000000000005,179
2023,1,6,9,30,8.4,0,0,0,1.3,4.5,173
2023,1,6,10,30,8.200000000000001,0,0,0,1.4000000000000001,4.5,166
2023,1,6,11,30,8,0,0,0,1.5,4.5,161
2023,1,6,12,30,7.9,0,0,0,1.6,4.5,157
2023,1,6,13,30,7.9,0,0,0,1.5,4.6000000000000005,155
2023,1,6,14,30,7.800000000000001,0,0,0,1.5,4.7,154
2023,1,6,15,30,7.9,0,0,0,1.6,4.7,154
2023,1,6,16,30,8.3,2,28,28,1.7000000000000002,4.800000000000001,156
2023,1,6,17,30,8.9,44,86,96,1.8,4.9,160
2023,1,6,18,30,9.4,6,89,91,1.9000000000000001,5.2,163
2023,1,6,19,30,9.8,6,110,112,2,5.4,164
2023,1,6,20,30,10.100000000000001,24,144,153,2,5.5,167
2023,1,6,21,30,10.3,4,92,93,1.9000000000000001,5.4,171
2023,1,6,22,30,10.5,39,84,96,1.9000000000000001,4.9,174
2023,1,6,23,30,10.5,0,15,15,1.9000000000000001,4.3,176
2023,1,7,0,30,10.5,0,8,8,1.9000000000000001,3.8000000000000003,180
2023,1,7,1,30,10.5,0,0,0,1.9000000000000001,3.3000000000000003,185
2023,1,7,2,30,10.5,0,0,0,2,3,187
2023,1,7,3,30,10.4,0,0,0,2.1,3,186
2023,1,7,4,30,10.3,0,0,0,2.1,3.2,182
2023,1,7,5,30,9.9,0,0,0,2.1,3.5,177
2023,1,7,6,30,9.4,0,0,0,2,3.7,172
2023,1,7,7,30,9,0,0,0,2,3.7,170
2023,1,7,8,30,8.9,0,0,0,2,3.5,173
2023,1,7,9,30,9,0,0,0,1.9000000000000001,3.2,178
2023,1,7,10,30,8.9,0,0,0,1.9000000000000001,2.8000000000000003,176
2023,1,7,11,30,8.8,0,0,0,1.9000000000000001,2.3000000000000003,159
2023,1,7,12,30,8.700000000000001,0,0,0,1.9000000000000001,2.2,133
2023,1,7,13,30,8.6,0,0,0,1.9000000000000001,2.3000000000000003,112
2023,1,7,14,30,8.5,0,0,0,1.8,2.6,108
2023,1,7,15,30,8.5,0,0,0,1.8,3,122
2023,1,7,16,30,8.8,0,14,14,1.8,3.1,147
2023,1,7,17,30,9.4,13,67,70,1.7000000000000002,3.1,173
2023,1,7,18,30,9.9,60,112,131,1.7000000000000002,3.1,194
2023,1,7,19,30,10.100000000000001,13,114,119,1.7000000000000002,2.6,208
2023,1,7,20,30,10.100000000000001,76,149,179,1.7000000000000002,1.9000000000000001,203
2023,1,7,21,30,10,809,57,355,1.8,1.6,174
2023,1,7,22,30,9.8,749,51,274,1.8,1.9000000000000001,143
2023,1,7,23,30,9.5,22,31,35,1.8,2.3000000000000003,123
2023,1,8,0,30,9.200000000000001,0,10,10,1.8,2.6,102
2023,1,8,1,30,9.1,0,0,0,1.9000000000000001,3.1,94
2023,1,8,2,30,9.1,0,0,0,2,3.6,103
2023,1,8,3,30,9,0,0,0,2,4.1000000000000005,117
2023,1,8,4,30,8.700000000000001,0,0,0,2,4.3,128
2023,1,8,5,30,8.6,0,0,0,2,4.3,132
2023,1,8,6,30,8.700000000000001,0,0,0,1.9000000000000001,4.1000000000000005,133
2023,1,8,7,30,8.9,0,0,0,1.9000000000000001,4,132
2023,1,8,8,30,8.9,0,0,0,1.9000000000000001,4.2,134
2023,1,8,9,30,8.6,0,0,0,1.9000000000000001,4.5,138
2023,1,8,10,30,8.3,0,0,0,1.9000000000000001,4.9,144
2023,1,8,11,30,8.3,0,0,0,1.8,5,151
2023,1,8,12,30,8.6,0,0,0,1.8,4.800000000000001,159
2023,1,8,13,30,9,0,0,0,1.8,4.800000000000001,172
2023,1,8,14,30,9.200000000000001,0,0,0,1.8,4.800000000000001,188
2023,1,8,15,30,9.4,0,0,0,1.7000000000000002,4.9,199
2023,1,8,16,30,9.600000000000001,0,14,14,1.5,5.2,204
2023,1,8,17,30,9.8,52,54,65,1.4000000000000001,5.7,203
2023,1,8,18,30,9.8,21,82,89,1.4000000000000001,6.1000000000000005,201
2023,1,8,19,30,9.8,322,159,282,1.4000000000000001,6.2,200
2023,1,8,20,30,10.200000000000001,83,129,162,1.3,6.1000000000000005,202
2023,1,8,21,30,10.5,28,74,84,1.3,6,202
2023,1,8,22,30,10.5,103,109,140,1.4000000000000001,5.5,199
2023,1,8,23,30,10.3,3,47,48,1.5,5.1000000000000005,195
2023,1,9,0,30,10.4,0,12,12,1.5,4.800000000000001,192
2023,1,9,1,30,10.3,0,0,0,1.5,4.6000000000000005,188
2023,1,9,2,30,10,0,0,0,1.5,4.4,182
2023,1,9,3,30,9.700000000000001,0,0,0,1.4000000000000001,3.9000000000000004,173
2023,1,9,4,30,9.4,0,0,0,1.4000000000000001,3.6,162
2023,1,9,5,30,8.9,0,0,0,1.4000000000000001,3.4000000000000004,149
2023,1,9,6,30,8.4,0,0,0,1.4000000000000001,3.5,132
2023,1,9,7,30,8.200000000000001,0,0,0,1.5,3.7,117
2023,1,9,8,30,8.200000000000001,0,0,0,1.7000000000000002,3.9000000000000004,109
2023,1,9,9,30,8.200000000000001,0,0,0,1.9000000000000001,4.3,106
2023,1,9,10,30,8.200000000000001,0,0,0,2,4.7,108
2023,1,9,11,30,8.200000000000001,0,0,0,2.1,5,114
2023,1,9,12,30,8.4,0,0,0,2.1,5,122
2023,1,9,13,30,8.9,0,0,0,2.1,5,133
2023,1,9,14,30,9.600000000000001,0,0,0,1.8,4.9,155
2023,1,9,15,30,10.200000000000001,0,0,0,1.4000000000000001,5.4,187
2023,1,9,16,30,10.200000000000001,1,30,30,1.2000000000000002,6.2,206
2023,1,9,17,30,9.9,98,78,100,1.3,6.5,207
2023,1,9,18,30,9.8,88,144,172,1.4000000000000001,6.5,206
2023,1,9,19,30,9.9,1,62,62,1.3,6.300000000000001,206
2023,1,9,20,30,10.100000000000001,137,176,231,1.2000000000000002,6,204
2023,1,9,21,30,10.200000000000001,41,130,145,1.4000000000000001,5.5,199
2023,1,9,22,30,10.3,2,49,50,1.6,5.2,192
2023,1,9,23,30,10.100000000000001,1,21,21,1.7000000000000002,5.1000000000000005,188
2023,1,10,0,30,10,0,16,16,1.7000000000000002,5,186
2023,1,10,1,30,10,0,0,0,1.7000000000000002,4.9,182
2023,1,10,2,30,10,0,0,0,1.6,4.9,178
2023,1,10,3,30,9.8,0,0,0,1.4000000000000001,4.9,173
2023,1,10,4,30,9.4,0,0,0,1.3,4.800000000000001,168
2023,1,10,5,30,8.9,0,0,0,1.1,4.4,163
2023,1,10,6,30,8.4,0,0,0,0.9,3.9000000000000004,156
2023,1,10,7,30,7.800000000000001,0,0,0,0.7000000000000001,3.3000000000000003,144
2023,1,10,8,30,7.2,0,0,0,0.6000000000000001,2.9000000000000004,127
2023,1,10,9,30,6.7,0,0,0,0.6000000000000001,3,112
2023,1,10,10,30,6.300000000000001,0,0,0,0.6000000000000001,3.1,102
2023,1,10,11,30,6,0,0,0,0.6000000000000001,3.2,93
2023,1,10,12,30,5.800000000000001,0,0,0,0.7000000000000001,3.6,81
2023,1,10,13,30,5.7,0,0,0,0.7000000000000001,3.8000000000000003,76
2023,1,10,14,30,5.6000000000000005,0,0,0,0.7000000000000001,3.8000000000000003,80
2023,1,10,15,30,5.7,0,0,0,0.7000000000000001,3.7,85
2023,1,10,16,30,6.4,2,26,26,0.8,3.6,90
2023,1,10,17,30,7.6000000000000005,125,81,109,1,3.3000000000000003,95
2023,1,10,18,30,9.1,125,115,155,1.3,3,99
2023,1,10,19,30,10.200000000000001,38,125,140,1.5,2.6,106
2023,1,10,20,30,10.8,0,40,40,1.6,1.9000000000000001,111
2023,1,10,21,30,10.9,11,122,126,1.6,1.4000000000000001,117
2023,1,10,22,30,10.8,16,112,117,1.6,1.2000000000000002,123
2023,1,10,23,30,10.200000000000001,8,44,46,1.6,1.6,125
2023,1,11,0,30,9.9,0,12,12,1.6,2.3000000000000003,134
2023,1,11,1,30,9.700000000000001,0,0,0,1.7000000000000002,3.1,146
2023,1,11,2,30,9.5,0,0,0,1.6,3.6,154
2023,1,11,3,30,9.5,0,0,0,1.6,4,159
2023,1,11,4,30,9.5,0,0,0,1.6,4.4,170
2023,1,11,5,30,9.5,0,0,0,1.5,4.9,186
2023,1,11,6,30,9.3,0,0,0,1.5,5.2,194
2023,1,11,7,30,9.1,0,0,0,1.5,5.2,194
2023,1,11,8,30,9,0,0,0,1.5,5.1000000000000005,193
2023,1,11,9,30,9,0,0,0,1.4000000000000001,4.9,190
2023,1,11,10,30,9,0,0,0,1.4000000000000001,4.7,186
2023,1,11,11,30,9,0,0,0,1.3,4.4,179
2023,1,11,12,30,8.9,0,0,0,1.3,4.2,170
2023,1,11,13,30,8.8,0,0,0,1.3,4.1000000000000005,161
2023,1,11,14,30,8.6,0,0,0,1.5,4.1000000000000005,152
2023,1,11,15,30,8.4,0,0,0,1.7000000000000002,4.2,149
2023,1,11,16,30,8.5,0,19,19,1.8,4.4,144
2023,1,11,17,30,8.9,4,37,38,1.9000000000000001,4.6000000000000005,137
2023,1,11,18,30,9.4,12,76,80,1.9000000000000001,4.6000000000000005,132
2023,1,11,19,30,9.9,28,147,158,2,4.5,135
2023,1,11,20,30,10.200000000000001,3,87,88,2.3000000000000003,4.5,138
2023,1,11,21,30,10.200000000000001,4,90,92,2.5,4.4,138
2023,1,11,22,30,10.200000000000001,0,31,31,2.6,4.2,140
2023,1,11,23,30,10.100000000000001,0,30,30,2.6,4.4,144
2023,1,12,0,30,10,0,7,7,2.6,4.800000000000001,149
2023,1,12,1,30,10,0,0,0,2.6,5.300000000000001,153
2023,1,12,2,30,10,0,0,0,2.5,5.5,157
2023,1,12,3,30,10.100000000000001,0,0,0,2.5,5.4,158
2023,1,12,4,30,10.100000000000001,0,0,0,2.5,5.5,157
2023,1,12,5,30,10.100000000000001,0,0,0,2.6,5.5,153
2023,1,12,6,30,10.200000000000001,0,0,0,2.7,5.800000000000001,154
2023,1,12,7,30,10.8,0,0,0,2.7,6,163
2023,1,12,8,30,11.5,0,0,0,2.8000000000000003,6,173
2023,1,12,9,30,12,0,0,0,2.8000000000000003,5.9,177
2023,1,12,10,30,12.100000000000001,0,0,0,2.8000000000000003,5.9,179
2023,1,12,11,30,12.100000000000001,0,0,0,2.8000000000000003,5.800000000000001,178
2023,1,12,12,30,11.9,0,0,0,2.7,5.9,177
2023,1,12,13,30,11.9,0,0,0,2.7,6,175
2023,1,12,14,30,11.9,0,0,0,2.6,5.9,171
2023,1,12,15,30,11.9,0,0,0,2.5,5.5,169
2023,1,12,16,30,12,0,19,19,2.5,5.2,167
2023,1,12,17,30,12.200000000000001,3,50,51,2.4000000000000004,4.9,167
2023,1,12,18,30,12.5,4,85,86,2.4000000000000004,4.6000000000000005,165
2023,1,12,19,30,12.600000000000001,175,169,237,2.5,4.5,161
2023,1,12,20,30,12.700000000000001,100,180,221,2.7,4.6000000000000005,160
2023,1,12,21,30,12.8,1,68,68,2.8000000000000003,4.9,165
2023,1,12,22,30,12.8,22,103,110,2.8000000000000003,5,170
2023,1,12,23,30,12.700000000000001,55,86,97,2.8000000000000003,5,174
2023,1,13,0,30,12.5,0,10,10,2.8000000000000003,4.7,178
2023,1,13,1,30,12.3,0,0,0,2.8000000000000003,4.1000000000000005,179
2023,1,13,2,30,12.100000000000001,0,0,0,2.7,3.7,178
2023,1,13,3,30,12.100000000000001,0,0,0,2.7,3.7,170
2023,1,13,4,30,12,0,0,0,2.7,3.7,163
2023,1,13,5,30,11.8,0,0,0,2.6,3.8000000000000003,164
2023,1,13,6,30,11.600000000000001,0,0,0,2.6,4,170
2023,1,13,7,30,11.4,0,0,0,2.6,4,175
2023,1,13,8,30,11.200000000000001,0,0,0,2.6,3.8000000000000003,181
2023,1,13,9,30,11.100000000000001,0,0,0,2.5,3.8000000000000003,187
2023,1,13,10,30,11,0,0,0,2.5,3.9000000000000004,190
2023,1,13,11,30,11.100000000000001,0,0,0,2.4000000000000004,3.9000000000000004,191
2023,1,13,12,30,11.100000000000001,0,0,0,2.3000000000000003,4,192
2023,1,13,13,30,11.200000000000001,0,0,0,2.3000000000000003,4,194
2023,1,13,14,30,11.100000000000001,0,0,0,2.2,3.8000000000000003,192
2023,1,13,15,30,10.9,0,0,0,2.1,3.6,185
2023,1,13,16,30,10.9,0,13,13,2,3.5,178
2023,1,13,17,30,11.100000000000001,1,44,44,2,3.5,174
2023,1,13,18,30,11.3,3,76,77,2,3.5,170
2023,1,13,19,30,11.4,26,150,160,2,3.5,168
2023,1,13,20,30,11.5,17,153,160,2,3.5,169
2023,1,13,21,30,11.4,16,135,141,2,3.5,170
2023,1,13,22,30,11.200000000000001,51,138,154,2,3.5,171
2023,1,13,23,30,10.9,6,63,64,2.1,3.5,172
2023,1,14,0,30,10.600000000000001,0,12,12,2.1,3.6,175
2023,1,14,1,30,10.5,0,0,0,2.1,3.8000000000000003,181
2023,1,14,2,30,10.4,0,0,0,2,3.9000000000000004,185
2023,1,14,3,30,10.3,0,0,0,2,3.8000000000000003,184
2023,1,14,4,30,10.200000000000001,0,0,0,1.9000000000000001,3.7,179
2023,1,14,5,30,10.100000000000001,0,0,0,1.8,3.6,173
2023,1,14,6,30,9.9,0,0,0,1.7000000000000002,3.6,167
2023,1,14,7,30,9.700000000000001,0,0,0,1.8,3.7,165
2023,1,14,8,30,9.700000000000001,0,0,0,1.8,3.8000000000000003,166
2023,1,14,9,30,9.5,0,0,0,1.8,3.7,161
2023,1,14,10,30,9.200000000000001,0,0,0,1.8,3.6,149
2023,1,14,11,30,8.9,0,0,0,1.8,3.5,132
2023,1,14,12,30,8.700000000000001,0,0,0,1.8,3.6,116
2023,1,14,13,30,8.700000000000001,0,0,0,1.8,3.8000000000000003,110
2023,1,14,14,30,8.9,0,0,0,1.9000000000000001,4,115
2023,1,14,15,30,9.200000000000001,0,0,0,2,4,119
2023,1,14,16,30,9.5,0,19,19,2,3.9000000000000004,117
2023,1,14,17,30,9.9,1,38,38,2,3.8000000000000003,116
2023,1,14,18,30,10.4,54,101,119,1.9000000000000001,3.6,119
2023,1,14,19,30,10.9,46,165,183,1.8,3.4000000000000004,126
2023,1,14,20,30,11.4,246,164,266,1.6,3.2,133
2023,1,14,21,30,11.700000000000001,179,164,233,1.7000000000000002,3.3000000000000003,136
2023,1,14,22,30,11.5,61,132,151,1.7000000000000002,3.9000000000000004,143
2023,1,14,23,30,10.700000000000001,3,35,36,1.8,4.800000000000001,152
2023,1,15,0,30,10,0,15,15,1.7000000000000002,5.300000000000001,155
2023,1,15,1,30,9.600000000000001,0,0,0,1.7000000000000002,5.800000000000001,156
2023,1,15,2,30,9.4,0,0,0,1.8,6.1000000000000005,163
2023,1,15,3,30,9.3,0,0,0,1.7000000000000002,6.1000000000000005,171
2023,1,15,4,30,9.200000000000001,0,0,0,1.7000000000000002,5.9,177
2023,1,15,5,30,9,0,0,0,1.7000000000000002,5.5,179
2023,1,15,6,30,8.9,0,0,0,1.6,5.2,181
2023,1,15,7,30,8.8,0,0,0,1.6,4.9,187
2023,1,15,8,30,8.700000000000001,0,0,0,1.6,4.800000000000001,196
2023,1,15,9,30,8.8,0,0,0,1.7000000000000002,4.7,208
2023,1,15,10,30,8.8,0,0,0,1.7000000000000002,4.6000000000000005,219
2023,1,15,11,30,8.8,0,0,0,1.7000000000000002,4.5,225
2023,1,15,12,30,8.6,0,0,0,1.7000000000000002,4.4,228
2023,1,15,13,30,8.5,0,0,0,1.7000000000000002,4.4,229
2023,1,15,14,30,8.3,0,0,0,1.7000000000000002,4.5,231
2023,1,15,15,30,8.200000000000001,0,0,0,1.7000000000000002,4.7,234
2023,1,15,16,30,8.1,0,10,10,1.7000000000000002,5.1000000000000005,235
2023,1,15,17,30,8.200000000000001,0,12,12,1.7000000000000002,5.4,238
2023,1,15,18,30,8.200000000000001,0,23,23,1.7000000000000002,5.6000000000000005,240
2023,1,15,19,30,8.3,0,10,10,1.7000000000000002,5.7,241
2023,1,15,20,30,8.3,0,44,44,1.6,5.5,241
2023,1,15,21,30,8.4,1,72,72,1.5,5.1000000000000005,240
2023,1,15,22,30,8.5,3,74,75,1.5,4.7,238
2023,1,15,23,30,8.3,56,92,104,1.4000000000000001,4.3,236
2023,1,16,0,30,8,1,23,23,1.3,3.9000000000000004,235
2023,1,16,1,30,7.7,0,0,0,1.2000000000000002,3.4000000000000004,233
2023,1,16,2,30,7.5,0,0,0,1.2000000000000002,3.1,230
2023,1,16,3,30,7.300000000000001,0,0,0,1.1,2.9000000000000004,225
2023,1,16,4,30,7.1000000000000005,0,0,0,1.1,2.7,220
2023,1,16,5,30,6.9,0,0,0,1.1,2.7,213
2023,1,16,6,30,6.7,0,0,0,1.1,2.6,207
2023,1,16,7,30,6.5,0,0,0,1.1,2.6,204
2023,1,16,8,30,6.4,0,0,0,1.1,2.5,204
2023,1,16,9,30,6.4,0,0,0,1.1,2.4000000000000004,207
2023,1,16,10,30,6.300000000000001,0,0,0,1.1,2.2,212
2023,1,16,11,30,6.300000000000001,0,0,0,1.2000000000000002,2,218
2023,1,16,12,30,6.2,0,0,0,1.2000000000000002,1.8,225
2023,1,16,13,30,6.2,0,0,0,1.2000000000000002,1.6,233
2023,1,16,14,30,6.2,0,0,0,1.2000000000000002,1.4000000000000001,243
2023,1,16,15,30,6.4,0,0,0,1.2000000000000002,1.3,252
2023,1,16,16,30,6.800000000000001,2,35,35,1.2000000000000002,1.2000000000000002,261
